2025-10-05 21:03:50,245 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474433, dpi=300, limit=0
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:03,228 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_004.png (index=2)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:03,426 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_006.png (index=3)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:03,661 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_008.png (index=4)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:03,886 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_010.png (index=5)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:04,190 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_012.png (index=6)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:04,394 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_014.png (index=7)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:04,592 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_016.png (index=8)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:07:04,829 | ERROR | pokedata.pipeline | Failed to process /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_cobvsnbo/FirstScan/FirstScan_page_018.png (index=9)
Traceback (most recent call last):
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 938, in process_images
    row, structured = process_page(img, idx)
                      ~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/pipeline.py", line 697, in process_page
    layout_id = detect_layout(pil)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 65, in detect_layout
    color_score = _trainer_color_ratio(header_img)
  File "/Users/lucas/SNEKOPS/PokeData/pokedata_core/region_cropper.py", line 186, in _trainer_color_ratio
    hsv_np = np.asarray(hsv)
             ^^
NameError: name 'np' is not defined
2025-10-06 22:36:42,255 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-06 22:36:46,906 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_9ktxfky2/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 22:36:46,912 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 22:36:46,912 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_9ktxfky2/FirstScan.pdf (dpi=300, limit=10)
2025-10-06 22:36:47,249 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-06 22:36:52,198 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_004.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-06 22:36:53,546 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_006.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-06 22:36:54,903 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_008.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-06 22:37:36,464 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-06 22:37:40,863 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_d6c94l9p/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 22:37:40,869 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 22:37:40,869 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_d6c94l9p/FirstScan.pdf (dpi=300, limit=10)
2025-10-06 22:37:41,183 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-06 22:51:14,888 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=1
2025-10-06 22:51:19,591 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_mbqc93mu/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-06 22:51:19,599 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-06 22:51:19,599 | INFO | pokedata.pipeline | Processing 1 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_mbqc93mu/FirstScan.pdf (dpi=300, limit=1)
2025-10-06 22:51:28,629 | WARNING | pokedata.remote_ocr | Schema validation failed, payload saved to logs/remote_debug/payload_0064.json
2025-10-06 22:51:28,629 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: Remote OCR JSON failed validation: ['number']: None is not of type 'string'
2025-10-06 22:51:32,567 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_mbqc93mu/FirstScan_cards.csv with 1 row(s)
2025-10-06 22:51:32,569 | INFO | pokedata.review | Stored run 20251007-025132_firstscan-pdf with 1 pages
2025-10-06 22:51:32,574 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (1 rows)
2025-10-07 00:11:09,249 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=2
2025-10-07 00:11:11,474 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=2
2025-10-07 00:11:14,300 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_k90odc6e/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:11:14,307 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:11:14,307 | INFO | pokedata.pipeline | Processing 2 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_k90odc6e/FirstScan.pdf (dpi=300, limit=2)
2025-10-07 00:11:16,413 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_j0ujimbr/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:11:16,423 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:11:16,423 | INFO | pokedata.pipeline | Processing 2 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_j0ujimbr/FirstScan.pdf (dpi=300, limit=2)
2025-10-07 00:11:23,213 | WARNING | pokedata.remote_ocr | Schema validation failed, payload saved to logs/remote_debug/payload_0065.json
2025-10-07 00:11:23,213 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: Remote OCR JSON failed validation: ['number']: None is not of type 'string'
2025-10-07 00:11:27,147 | WARNING | pokedata.remote_ocr | Schema validation failed, payload saved to logs/remote_debug/payload_0066.json
2025-10-07 00:11:27,147 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: Remote OCR JSON failed validation: ['number']: None is not of type 'string'
2025-10-07 00:30:10,448 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=1
2025-10-07 00:30:15,324 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_q01ifx4h/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:30:15,334 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:30:15,334 | INFO | pokedata.pipeline | Processing 1 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_q01ifx4h/FirstScan.pdf (dpi=300, limit=1)
2025-10-07 00:30:22,417 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-07 00:30:26,280 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_q01ifx4h/FirstScan_cards.csv with 1 row(s)
2025-10-07 00:30:26,283 | INFO | pokedata.review | Stored run 20251007-043026_firstscan-pdf with 1 pages
2025-10-07 00:30:26,287 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (1 rows)
2025-10-07 00:30:46,954 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474434, dpi=300, limit=2
2025-10-07 00:30:51,316 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_ven4kqg3/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:30:51,323 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:30:51,323 | INFO | pokedata.pipeline | Processing 2 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_ven4kqg3/FirstScan.pdf (dpi=300, limit=2)
2025-10-07 00:30:57,956 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-07 00:31:07,522 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-07 00:31:08,902 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_ven4kqg3/FirstScan_cards.csv with 2 row(s)
2025-10-07 00:31:08,905 | INFO | pokedata.review | Stored run 20251007-043108_firstscan-pdf with 2 pages
2025-10-07 00:31:08,909 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (2 rows)
2025-10-07 00:31:23,881 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-07 00:31:28,233 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_jsxisk7n/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:31:28,243 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:31:28,243 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_jsxisk7n/FirstScan.pdf (dpi=300, limit=10)
2025-10-07 00:31:36,709 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-07 00:31:50,367 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-07 00:32:06,676 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_006.png
2025-10-07 00:32:19,682 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_008.png
2025-10-07 00:32:40,025 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_010.png
2025-10-07 00:32:52,510 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_012.png
2025-10-07 00:33:02,211 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_014.png
2025-10-07 00:33:14,775 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_016.png
2025-10-07 00:33:23,335 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_018.png
2025-10-07 00:33:34,298 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_020.png
2025-10-07 00:33:35,617 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_jsxisk7n/FirstScan_cards.csv with 10 row(s)
2025-10-07 00:33:35,671 | INFO | pokedata.review | Stored run 20251007-043335_firstscan-pdf with 10 pages
2025-10-07 00:33:35,709 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (10 rows)
2025-10-07 00:56:18,003 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-07 00:56:23,099 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_i52s9phf/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:56:23,108 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:56:23,108 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_i52s9phf/FirstScan.pdf (dpi=300, limit=10)
2025-10-07 00:56:23,252 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_002.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:56:28,195 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_004.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:56:30,495 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_006.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:56:33,078 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_008.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:56:35,927 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_010.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:56:39,056 | WARNING | pokedata.pipeline | Remote OCR failed for FirstScan_page_012.png: POKEDATA_OPENAI_API_KEY environment variable not set; remote OCR unavailable.
2025-10-07 00:57:21,996 | INFO | pokedata.web | Web upload received: filename=FirstScan.pdf, content_length=6474435, dpi=300, limit=10
2025-10-07 00:57:26,574 | INFO | pokedata.pipeline | Converted /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_f1pfjbvs/FirstScan.pdf into 74 image(s) at 300dpi
2025-10-07 00:57:26,582 | INFO | pokedata.pipeline | Front-only mode: filtered 74 → 37 images
2025-10-07 00:57:26,582 | INFO | pokedata.pipeline | Processing 10 image(s) derived from /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_f1pfjbvs/FirstScan.pdf (dpi=300, limit=10)
2025-10-07 00:57:40,261 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_002.png
2025-10-07 00:57:57,793 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_004.png
2025-10-07 00:58:18,037 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_006.png
2025-10-07 00:58:37,411 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_008.png
2025-10-07 00:59:09,284 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_010.png
2025-10-07 00:59:29,727 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_012.png
2025-10-07 00:59:44,019 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_014.png
2025-10-07 00:59:53,649 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_016.png
2025-10-07 01:00:11,058 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_018.png
2025-10-07 01:00:23,135 | INFO | pokedata.pipeline | Remote OCR succeeded for FirstScan_page_020.png
2025-10-07 01:00:26,186 | INFO | pokedata.pipeline | Wrote CSV /var/folders/h4/nm6scp6n4v7gjrxwpc07ntgm0000gn/T/pokedata_f1pfjbvs/FirstScan_cards.csv with 10 row(s)
2025-10-07 01:00:26,213 | INFO | pokedata.review | Stored run 20251007-050026_firstscan-pdf with 10 pages
2025-10-07 01:00:26,252 | INFO | pokedata.web | Web processing complete: FirstScan.pdf -> FirstScan_cards.csv (10 rows)
